round,loss,dice,dice1,dice2,dice3
172,1.178067124611118,0.6159088,0.5437088,0.55467784,0.74933964
173,1.3220443284384296,0.58509004,0.4971256,0.54245865,0.7156857
174,1.1393918719580165,0.6294144,0.53829855,0.59231436,0.7576302
175,1.2176631723010243,0.607978,0.5436183,0.55660784,0.72370774
176,1.3483767988843,0.5793685,0.48874184,0.50519305,0.7441705
177,1.1634669204199442,0.62314177,0.5626073,0.576516,0.7303021
178,1.6109175058446321,0.4813661,0.4100303,0.38462505,0.649443
179,1.2993538570573746,0.5791728,0.5031228,0.52844435,0.7059512
180,1.3223309754476853,0.57006836,0.50408727,0.46571878,0.74039906
181,1.1939307099135321,0.6156144,0.56704915,0.5416549,0.7381391
182,1.2326345114945516,0.5982766,0.5489033,0.5208843,0.7250424
183,1.220891244258745,0.6047034,0.5368391,0.54706776,0.7302033
184,1.2428341983051912,0.59769803,0.51199466,0.5301277,0.7509717
185,1.1980316131988877,0.6115246,0.56446,0.5349051,0.73520863
186,1.242832167292829,0.6035022,0.5295169,0.5301923,0.75079745
187,1.187417310752054,0.61397886,0.5591293,0.55254716,0.73026
188,1.2521472766306052,0.5959346,0.53567207,0.5045522,0.7475796
189,1.1865529006486262,0.6174705,0.5584135,0.5480313,0.7459667
190,1.283225882944263,0.58226067,0.5075498,0.501203,0.7380291
191,1.1683111129282209,0.62433445,0.4827124,0.6103915,0.77989936
192,1.2364476471609067,0.5979664,0.5360271,0.5365441,0.7213279
193,1.2568208713124231,0.59793127,0.47226897,0.5651193,0.7564053
194,1.1781172930557957,0.61735076,0.56962353,0.55520487,0.7272238
195,1.2872163178233489,0.5828132,0.4727441,0.5337451,0.74195033
196,1.136392234058991,0.63093245,0.58459145,0.5687652,0.73944056
197,1.259641250045274,0.5898025,0.53626484,0.4948839,0.7382587
198,1.130111917270036,0.6327195,0.586394,0.5655403,0.74622416
199,1.221546067886081,0.6025359,0.55872583,0.49625143,0.7526304
200,1.2701340994376729,0.5866224,0.49987596,0.5529226,0.70706874
