round,loss,dice,dice1,dice2,dice3
143,0.9585443075591996,0.6871068,0.61013937,0.6467569,0.80442417
144,0.9578846580178074,0.6874523,0.6115659,0.64494735,0.80584365
145,0.9807544421162125,0.6795013,0.59612864,0.6408831,0.8014923
146,0.9740106833757028,0.6821759,0.60117716,0.6447973,0.800553
147,0.9973759369031917,0.6741719,0.5981137,0.6326616,0.79174036
148,1.0008793356855945,0.67163444,0.59706,0.63144207,0.7864013
149,0.984498134731541,0.6777414,0.60862374,0.63953245,0.785068
150,0.9675615810783658,0.68411416,0.6119073,0.64493924,0.79549587
151,0.9886377450277114,0.6769185,0.6041148,0.6386223,0.7880184
152,0.9892516065631393,0.6758585,0.60686713,0.62862056,0.79208773
153,1.009900075444103,0.6694032,0.5983058,0.62567806,0.7842256
154,0.9799370603448541,0.678817,0.60470414,0.6391945,0.7925522
155,0.9709180910911785,0.6839912,0.6022389,0.6456869,0.8040478
156,0.9785403090821215,0.6808161,0.6026242,0.6399711,0.799853
157,0.9765535219181218,0.6811745,0.6159813,0.63546336,0.79207903
158,0.9959215020992347,0.6741209,0.60856056,0.6331579,0.78064424
159,0.9753212339779329,0.6808216,0.617316,0.6365516,0.7885972
160,0.962072767449554,0.6850814,0.62436074,0.64307517,0.78780824
161,0.9576098312287641,0.6871644,0.61756116,0.64821136,0.7957206
162,0.9794547586046027,0.6798655,0.60409033,0.64074373,0.79476225
163,0.9734790258153656,0.6820893,0.6080208,0.64617175,0.79207546
164,0.9796509883812898,0.6793312,0.6052376,0.6411988,0.7915571
165,0.9925480551973602,0.67458963,0.60923284,0.6327825,0.78175354
166,0.9658183441359616,0.6845379,0.6168594,0.6463755,0.79037875
167,0.9942857429120667,0.67417896,0.61358285,0.633324,0.7756299
168,0.9717451115331707,0.68247265,0.61490905,0.64070255,0.7918062
169,1.0162737591732183,0.6666459,0.6062835,0.6227835,0.7708707
170,0.9708778032889733,0.68294424,0.6145142,0.64524335,0.78907514
171,0.9647511684682948,0.68478096,0.6188205,0.6424949,0.79302734
172,0.9985150952310957,0.6732518,0.6091095,0.62544113,0.78520477
173,0.9754321419981105,0.68102026,0.6141954,0.6415879,0.78727734
174,0.9776377737874815,0.6798069,0.6119123,0.6386011,0.7889073
175,0.9481379389762878,0.6906692,0.6235293,0.6519842,0.7964938
176,0.9714935249125464,0.68240345,0.61286944,0.6427485,0.7915923
177,1.0188670214816664,0.6653792,0.5930026,0.626929,0.776206
178,1.0151928303509774,0.66595083,0.5976298,0.6283081,0.7719146
179,1.0000100107588006,0.67195654,0.60635424,0.6321051,0.7774102
