round,loss,dice,dice1,dice2,dice3
166,1.2794314304704768,0.58574337,0.49936786,0.52074826,0.737114
167,1.2443075364594782,0.60703194,0.4765185,0.5708848,0.7736923
168,1.2114863535687592,0.6095912,0.5442682,0.5715249,0.71298033
169,1.4435774590621215,0.5386499,0.48819512,0.43755853,0.690196
170,1.214372060264981,0.6069157,0.5625439,0.5527472,0.705456
171,1.5986300358992878,0.5376562,0.39404592,0.4719373,0.7469852
172,1.1824297179530947,0.6159308,0.54906094,0.5684738,0.73025763
173,1.4591089134962958,0.5332944,0.411886,0.50617695,0.68182015
174,1.2473896915802327,0.6001035,0.45533088,0.5678614,0.777118
175,1.2725915126104796,0.58800423,0.53390515,0.5229055,0.70720196
176,1.289872543667559,0.59259355,0.49580675,0.5449014,0.7370724
177,1.185383020134583,0.6146728,0.5715189,0.552657,0.7198423
178,1.469478167036674,0.528685,0.451693,0.46279,0.67157173
179,1.1872466834414472,0.617774,0.5644692,0.5524301,0.7364228
180,1.3022250229777814,0.5751153,0.5279373,0.4576334,0.7397752
181,1.134677678664808,0.63467234,0.5533399,0.5936462,0.7570308
182,1.3716693772964206,0.5752745,0.4373382,0.53216344,0.7563219
183,1.1713276793948273,0.617393,0.49827835,0.59904724,0.75485337
184,1.2703383380407964,0.59397024,0.5158072,0.5372341,0.72886926
185,1.251607905927502,0.5896917,0.5047638,0.5100207,0.7542906
186,1.1840369531692558,0.6179806,0.55486745,0.55966574,0.7394085
187,1.2041319415662637,0.6065958,0.53507084,0.53507715,0.7496394
188,1.2078074573197823,0.6119347,0.54513425,0.5640254,0.7266444
189,1.2633534124737533,0.5947927,0.5145761,0.5278534,0.74194866
190,1.231915571299312,0.600409,0.52543056,0.5797832,0.69601315
191,1.4858401916205246,0.5350541,0.43751973,0.45852596,0.70911646
192,1.1565797203800432,0.62320614,0.5712394,0.5808148,0.7175642
193,1.513893549764708,0.5149021,0.49252275,0.43102497,0.6211585
194,1.14733750349262,0.62400913,0.5588298,0.56714016,0.7460574
195,1.2818212509155273,0.584622,0.5015911,0.5416171,0.7106578
196,1.190721096941585,0.61347103,0.5204932,0.55816364,0.76175624
197,1.24615136096486,0.59495974,0.53815776,0.52644086,0.7202806
198,1.1471857335219604,0.63036394,0.5559392,0.56302583,0.7721268
199,1.1940329624240509,0.61072594,0.5857824,0.49923778,0.7471576
200,1.2269251335982325,0.60470116,0.55893517,0.5250299,0.73013824
